"year","state","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep"
2016,"Michigan",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",821,35.18,34.05
2016,"North Carolina",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",794,35.03,40.65
2016,"Indiana",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",774,33.93,36.45
2016,"Virginia",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",765,39.32,31.71
2016,"Missouri",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",717,37.3,35.44
2016,"Minnesota",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",695,35.35,31.38
2016,"Arizona",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",696,40.95,35.97
2016,"Washington",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",682,42.67,30.43
2016,"Colorado",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",666,47.11,29.95
2016,"Georgia",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",614,37.71,41.45
2016,"Massachusetts",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",562,47.84,25.89
2016,"Maryland",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",498,44.82,31.28
2016,"Oregon",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",502,44.95,26.36
2016,"Tennessee",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",494,34.21,44.33
2016,"Alabama",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",485,20.23,60.67
2016,"Kentucky",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",472,31.9,43.89
2016,"Wyoming",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"SurveyMonkey",213,21,60
2016,"Iowa",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",442,35.57,33.72
2016,"South Carolina",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",440,31.91,45.52
2016,"Connecticut",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",416,38.62,29.29
2016,"Kansas",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",355,41.28,31
2016,"Louisiana",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",320,21.92,53.7
2016,"Pennsylvania",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Gravis Marketing",1016,47,45
2016,"Arizona",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Data Orbital",550,39,47
2016,"Mississippi",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",291,25.02,52.3
2016,"Colorado",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Gravis Marketing",1125,40,40
2016,"Nebraska",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",266,30.33,41.35
2016,"New Mexico",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",261,42.52,29.93
2016,"Nevada",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",259,36.02,37.99
2016,"Oklahoma",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",248,26.74,43.34
2016,"Arkansas",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",207,30.81,46.85
2016,"Idaho",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",196,30.38,34.5
2016,"Montana",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",193,34.62,34.96
2016,"Delaware",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",149,41.91,30.38
2016,"West Virginia",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",137,25.29,51.55
2016,"South Dakota",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",129,35.48,36.34
2016,"North Dakota",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",122,22.36,47.26
2016,"Wyoming",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",113,25.04,47.09
2016,"Florida",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Opinion Savvy/InsiderAdvantage",603,49.3,45
2016,"New Hampshire",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",109,45.98,31.22
2016,"Maine",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",108,52.03,21.28
2016,"Alaska",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",97,23.23,47.41
2016,"Vermont",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",95,52.12,18.86
2016,"New Hampshire",2016-11-08,2016-11-01,2016-11-04,2016-11-02,"University of New Hampshire",588,47,40
2016,"District of Columbia",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",86,53.62,10.62
2016,"Rhode Island",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",81,40.69,23.1
2016,"Hawaii",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",73,43.62,28.72
2016,"North Carolina",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Rasmussen Reports/Pulse Opinion Research",525,48,45
2016,"New Hampshire",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Rasmussen Reports/Pulse Opinion Research",525,43,42
2016,"Ohio",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Rasmussen Reports/Pulse Opinion Research",525,44,43
2016,"Pennsylvania",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Rasmussen Reports/Pulse Opinion Research",525,48,42
2016,"Nevada",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Rasmussen Reports/Pulse Opinion Research",525,43,43
2016,"Florida",2016-11-08,2016-11-01,2016-11-03,2016-11-02,"Rasmussen Reports/Pulse Opinion Research",525,45,46
2016,"Michigan",2016-11-08,2016-11-01,2016-11-01,2016-11-01,"Mitchell Research & Communications",887,47,44
2016,"New Mexico",2016-11-08,2016-11-01,2016-11-02,2016-11-01,"Zia Poll",1102,46,43
2016,"Utah",2016-11-08,2016-11-01,2016-11-07,2016-11-04,"Google Consumer Surveys",286,21.33,35.05
2016,"Ohio",2016-11-08,2016-11-02,2016-11-04,2016-11-03,"YouGov",1189,45,46
2016,"Florida",2016-11-08,2016-11-02,2016-11-04,2016-11-03,"YouGov",1188,45,45
2016,"Virginia",2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Hampton University",802,45,41
2016,"Colorado",2016-11-08,2016-11-02,2016-11-03,2016-11-02,"Keating Research, Inc.",605,43,38
2016,"Pennsylvania",2016-11-08,2016-11-02,2016-11-03,2016-11-02,"Harper Polling",504,46,46
2016,"Pennsylvania",2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,44,46
2016,"Ohio",2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,44,43
2016,"North Carolina",2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,49,43
2016,"Nevada",2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,44,44
2016,"New Hampshire",2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,46,40
2016,"Florida",2016-11-08,2016-11-02,2016-11-06,2016-11-04,"Rasmussen Reports/Pulse Opinion Research",525,47,45
2016,"Georgia",2016-11-08,2016-11-02,2016-11-03,2016-11-02,"Opinion Savvy/InsiderAdvantage",538,44.7,48.5
2016,"New Hampshire",2016-11-08,2016-11-02,2016-11-05,2016-11-03,"University of New Hampshire",645,47,41
2016,"Michigan",2016-11-08,2016-11-02,2016-11-02,2016-11-02,"Mitchell Research & Communications",1150,47,44
2016,"Virginia",2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Public Policy Polling",1238,48,43
2016,"Florida",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Quinnipiac University",884,46,45
2016,"North Carolina",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Quinnipiac University",870,47,45
2016,"Georgia",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",2002,44,48
2016,"Oregon",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1963,44,40
2016,"Ohio",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1781,42,48
2016,"South Carolina",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1751,43,48
2016,"New York",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1681,55,36
2016,"Michigan",2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Public Policy Polling",957,46,41
2016,"Georgia",2016-11-08,2016-11-03,2016-11-05,2016-11-04,"YouGov",995,43,49
2016,"Arizona",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1453,43,45
2016,"Pennsylvania",2016-11-08,2016-11-03,2016-11-05,2016-11-04,"YouGov",931,45,43
2016,"Nevada",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1158,45,43
2016,"Colorado",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1378,44,43
2016,"New Hampshire",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"University of New Hampshire",692,49,38
2016,"New York",2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Siena College",617,51,34
2016,"Pennsylvania",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1220,46,40
2016,"Wisconsin",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",1184,47,44
2016,"Utah",2016-11-08,2016-11-03,2016-11-05,2016-11-04,"YouGov",762,23,40
2016,"Colorado",2016-11-08,2016-11-03,2016-11-04,2016-11-03,"Public Policy Polling",704,48,43
2016,"Utah",2016-11-08,2016-11-03,2016-11-05,2016-11-04,"Trafalgar Group",1350,29.52,39.95
2016,"Pennsylvania",2016-11-08,2016-11-03,2016-11-05,2016-11-04,"Trafalgar Group",1300,46.51,48.43
2016,"Alaska",2016-11-08,2016-11-03,2016-11-06,2016-11-04,"Gravis Marketing",617,41,44
2016,"Michigan",2016-11-08,2016-11-03,2016-11-03,2016-11-03,"Strategic National",573,44,44
2016,"Georgia",2016-11-08,2016-11-03,2016-11-03,2016-11-03,"Landmark Communications",1000,46,48
2016,"Michigan",2016-11-08,2016-11-03,2016-11-03,2016-11-03,"Mitchell Research & Communications",1007,46,41
2016,"North Carolina",2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Siena College",800,44,44
2016,"New Hampshire",2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",1000,45.4,43.8
2016,"Ohio",2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",900,38.9,45.6
2016,"Missouri",2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",750,40.5,46.5
2016,"Nevada",2016-11-08,2016-11-04,2016-11-05,2016-11-04,"Emerson College",600,46.8,45.6
2016,"Arizona",2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Data Orbital",550,44,47
2016,"Washington",2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",402,51,36
2016,"California",2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",401,58,35
2016,"Arizona",2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",392,45,47
2016,"Nevada",2016-11-08,2016-11-04,2016-11-06,2016-11-05,"Insights West",373,42,42
2016,"Florida",2016-11-08,2016-11-05,2016-11-06,2016-11-05,"Opinion Savvy/InsiderAdvantage",843,48.4,46.4
2016,"New Mexico",2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Zia Poll",8439,46,44
2016,"Georgia",2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Landmark Communications",1200,46,49
2016,"Georgia",2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Trafalgar Group",1250,45.11,51.58
2016,"Michigan",2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Trafalgar Group",1200,46.82,48.52
2016,"Florida",2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Trafalgar Group",1100,46.13,49.72
2016,"Michigan",2016-11-08,2016-11-06,2016-11-06,2016-11-06,"Mitchell Research & Communications",1011,47,41
