"state","year","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep","real_dem","real_rep","candidate","logp","id","row_id","Abbrev","week"
"Texas","2016","2016-11-08","2016-10-14","2016-10-23",2016-10-18,"YouGov",959,42,45,43.2,52.2,"R",-0.148420005118273,344,4466,"TX",4
"Maine","2016","2016-11-08","2016-10-14","2016-10-15",2016-10-14,"Maine People's Resource Center",890,42,36,47.8,44.9,"R",-0.220918856292099,345,4467,"ME",4
"North Carolina","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",644,47.99,43.77,46.2,49.8,"R",-0.129066332827803,346,4468,"NC",3
"Indiana","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",368,38.9,53.54,37.9,56.8,"R",-0.0591072876348992,347,4469,"IN",3
"Georgia","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",583,43.11,47.84,45.6,50.8,"R",-0.0600342449420598,348,4470,"GA",3
"New Jersey","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",800,50.95,34.25,55,41,"R",-0.179885501996074,349,4471,"NJ",3
"Virginia","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",697,48.11,39.3,49.7,44.4,"R",-0.122014950562964,350,4472,"VA",3
"West Virginia","2016","2016-11-08","2016-10-14","2016-11-02",2016-10-23,"Ipsos",228,33.94,57.74,26.4,68.5,"R",-0.17088357103339,351,4473,"WV",3
"Missouri","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",334,41.67,47.61,38.1,56.8,"R",-0.176493502520678,352,4474,"MO",3
"Maryland","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",394,53.64,33.56,60.3,33.9,"R",-0.010080132787399,353,4475,"MD",3
"Michigan","2016","2016-11-08","2016-10-14","2016-10-20",2016-10-17,"Ipsos",441,45.18,40.82,47.3,47.5,"R",-0.151557553658897,354,4476,"MI",4
"Arizona","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",552,43.32,42.1,45.1,48.7,"R",-0.145631289400208,355,4477,"AZ",3
"Colorado","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",439,45.51,43.35,48.2,43.3,"R",0.00115406821810685,356,4478,"CO",3
"Washington","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",457,46.58,37.44,52.5,36.8,"R",0.0172418064345062,357,4479,"WA",3
"Tennessee","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",401,35.41,42.95,34.7,60.7,"R",-0.345907049635188,358,4480,"TN",3
"Wisconsin","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",522,46.75,41.62,46.5,47.2,"R",-0.125813071626021,359,4481,"WI",3
"Minnesota","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",509,40.56,37.43,46.4,44.9,"R",-0.181965272831871,360,4482,"MN",3
"Arkansas","2016","2016-11-08","2016-10-14","2016-11-02",2016-10-23,"Ipsos",413,37.33,52.4,33.7,60.6,"R",-0.145388301748272,361,4483,"AR",3
"Massachusetts","2016","2016-11-08","2016-10-14","2016-10-27",2016-10-20,"Ipsos",494,56.14,26.81,60,32.8,"R",-0.20165356314223,362,4484,"MA",3
"Pennsylvania","2016","2016-11-08","2016-10-14","2016-10-20",2016-10-17,"Ipsos",553,49.13,38.7,47.5,48.2,"R",-0.219519421020818,363,4485,"PA",4
"Kansas","2016","2016-11-08","2016-10-14","2016-11-03",2016-10-24,"Ipsos",341,37.62,52.76,36.1,56.7,"R",-0.0720208828845926,364,4486,"KS",3
"Oklahoma","2016","2016-11-08","2016-10-14","2016-11-03",2016-10-24,"Ipsos",421,29.68,60.28,28.9,65.3,"R",-0.0799916625240906,365,4487,"OK",3
"Louisiana","2016","2016-11-08","2016-10-14","2016-11-03",2016-10-24,"Ipsos",445,35.83,53.2,38.5,58.1,"R",-0.0881072675102668,366,4488,"LA",3
"Illinois","2016","2016-11-08","2016-10-14","2016-10-20",2016-10-17,"Ipsos",371,57.33,27.64,55.8,38.8,"R",-0.339156247729759,367,4489,"IL",4
"Iowa","2016","2016-11-08","2016-10-14","2016-11-03",2016-10-24,"Ipsos",386,45.04,44.16,41.7,51.2,"R",-0.147920130076622,368,4490,"IA",3
"Nevada","2016","2016-11-08","2016-10-14","2016-11-03",2016-10-24,"Ipsos",309,47.22,41.66,47.9,45.5,"R",-0.0881708901240789,369,4491,"NV",3
"New York","2016","2016-11-08","2016-10-14","2016-10-20",2016-10-17,"Ipsos",346,53.73,30.1,59,36.5,"R",-0.192787088833616,370,4492,"NY",4
"Texas","2016","2016-11-08","2016-10-14","2016-10-20",2016-10-17,"Ipsos",405,39.04,52.23,43.2,52.2,"R",0.000574547559614313,371,4493,"TX",4
"California","2016","2016-11-08","2016-10-14","2016-10-20",2016-10-17,"Ipsos",503,63.82,25.62,61.7,31.6,"R",-0.209783824124278,372,4494,"CA",4
"Florida","2016","2016-11-08","2016-10-14","2016-10-20",2016-10-17,"Ipsos",631,48.01,44.38,47.8,49,"R",-0.0990313806061787,373,4495,"FL",4
"Arizona","2016","2016-11-08","2016-10-14","2016-10-20",2016-10-17,"Ipsos",300,42.59,44.59,45.1,48.7,"R",-0.0881694114491588,374,4496,"AZ",4
"North Carolina","2016","2016-11-08","2016-10-14","2016-10-20",2016-10-17,"Ipsos",377,47.13,43.37,46.2,49.8,"R",-0.138247026183332,375,4497,"NC",4
"Wisconsin","2016","2016-11-08","2016-10-15","2016-10-18",2016-10-16,"Monmouth University",403,47,40,46.5,47.2,"R",-0.165514438477573,376,4498,"WI",4
"Louisiana","2016","2016-11-08","2016-10-15","2016-10-21",2016-10-18,"The Times-Picayune/Lucid",614,40,43,38.5,58.1,"R",-0.300965548164303,377,4499,"LA",4
"Louisiana","2016","2016-11-08","2016-10-15","2016-10-21",2016-10-18,"University of New Orleans",603,35,49,38.5,58.1,"R",-0.170345365747239,378,4500,"LA",4
"Georgia","2016","2016-11-08","2016-10-15","2016-10-18",2016-10-16,"Clout Research/Wenzel Strategies",627,43.1,45.8,45.6,50.8,"R",-0.103612263464297,379,4501,"GA",4
"Utah","2016","2016-11-08","2016-10-15","2016-10-16",2016-10-15,"Rasmussen Reports/Pulse Opinion Research",750,28,30,27.5,45.5,"R",-0.416514944294749,380,4502,"UT",4
"Maine","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",137,36.58,36.27,47.8,44.9,"R",-0.213446841453397,381,4503,"ME",4
"Alaska","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",111,28.07,36.9,36.6,51.3,"R",-0.329479201130242,382,4504,"AK",4
"Hawaii","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",94,49.02,27.28,62.2,30,"R",-0.095043548686894,383,4505,"HI",4
"New Hampshire","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",89,41.91,29.45,47,46.6,"R",-0.458906631034005,384,4506,"NH",4
"Rhode Island","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",70,45.07,32.76,54.4,38.9,"R",-0.171785991639532,385,4507,"RI",4
"Delaware","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",113,37.21,28.18,53.1,41.7,"R",-0.391888622334222,386,4508,"DE",4
"Vermont","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",91,48.17,21.49,56.7,30.3,"R",-0.343560001860905,387,4509,"VT",4
"District of Columbia","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",66,65.81,7.06,90.5,4.1,"R",0.543458077794889,388,4510,"DC",4
"Arkansas","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",238,27.32,44.58,33.7,60.6,"R",-0.307009565117546,389,4511,"AR",4
"South Dakota","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",101,28.25,44.01,31.7,61.5,"R",-0.334620293989472,390,4512,"SD",4
"Idaho","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",182,26.63,38.39,27.5,59.3,"R",-0.434812296990973,391,4513,"ID",4
"Wyoming","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",76,27.37,46.11,21.6,67.4,"R",-0.379615171699647,392,4514,"WY",4
"West Virginia","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",111,26.82,45.26,26.4,68.5,"R",-0.414410105062788,393,4515,"WV",4
"Nevada","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",259,36.7,35.81,47.9,45.5,"R",-0.239485141946563,394,4516,"NV",4
"North Dakota","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",66,27.46,37.9,27.2,63,"R",-0.508183614303152,395,4517,"ND",4
"Nebraska","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",227,31.74,38.71,33.7,58.7,"R",-0.416341762244494,396,4518,"NE",4
"New Mexico","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",249,40.02,26.18,48.3,40,"R",-0.423883693632182,397,4519,"NM",4
"Oklahoma","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",249,27.45,41.34,28.9,65.3,"R",-0.457161482028763,398,4520,"OK",4
"Mississippi","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",237,31.1,45.01,40.1,57.9,"R",-0.251832697274108,399,4521,"MS",4
"Louisiana","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",312,25.88,51.95,38.5,58.1,"R",-0.111883946312629,400,4522,"LA",4
"Montana","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",125,38.19,34.88,35.8,56.2,"R",-0.477003157858867,401,4523,"MT",4
"Kansas","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",286,38.59,29.67,36.1,56.7,"R",-0.647637776430976,402,4524,"KS",4
"Kentucky","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",398,33.15,43.68,32.7,62.5,"R",-0.358276225305706,403,4525,"KY",4
"South Carolina","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",387,29.2,45.11,40.7,54.9,"R",-0.19640939709518,404,4526,"SC",4
"Iowa","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",424,34.22,32.63,41.7,51.2,"R",-0.450507421440233,405,4527,"IA",4
"Connecticut","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",344,40.38,33.37,54.6,40.9,"R",-0.203472770285474,406,4528,"CT",4
"Alabama","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",445,23.68,53.37,34.4,62.1,"R",-0.15149719859358,407,4529,"AL",4
"Oregon","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",470,47.73,23.55,50.1,39.1,"R",-0.506996646528893,408,4530,"OR",4
"Tennessee","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",401,26.92,44.64,34.7,60.7,"R",-0.307313379992397,409,4531,"TN",4
"Massachusetts","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",485,48.34,23.72,60,32.8,"R",-0.324109941260573,410,4532,"MA",4
"Maryland","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",414,49.12,25.44,60.3,33.9,"R",-0.287092275914483,411,4533,"MD",4
"Georgia","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",551,33.26,42.1,45.6,50.8,"R",-0.1878486138961,412,4534,"GA",4
"Washington","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",594,45.72,25.4,52.5,36.8,"R",-0.370748671150394,413,4535,"WA",4
"Virginia","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",644,40.71,31.13,49.7,44.4,"R",-0.355067484984662,414,4536,"VA",4
"Arizona","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",629,41.78,31.4,45.1,48.7,"R",-0.438871137174337,415,4537,"AZ",4
"Colorado","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",600,44.08,25.6,48.2,43.3,"R",-0.525560283522927,416,4538,"CO",4
"Minnesota","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",596,35.95,28.73,46.4,44.9,"R",-0.44649592175701,417,4539,"MN",4
"Indiana","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",717,35.95,33.04,37.9,56.8,"R",-0.541817377074328,418,4540,"IN",4
"North Carolina","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",648,37.81,38.07,46.2,49.8,"R",-0.268588413636201,419,4541,"NC",4
"Missouri","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",587,37.53,34.42,38.1,56.8,"R",-0.500898534943712,420,4542,"MO",4
"Michigan","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",637,37.41,28.49,47.3,47.5,"R",-0.511176562530779,421,4543,"MI",4
"Wisconsin","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",725,38.22,28.86,46.5,47.2,"R",-0.491937339245785,422,4544,"WI",4
"New Jersey","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",792,41.22,32.52,55,41,"R",-0.231716782024698,423,4545,"NJ",4
"Ohio","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",865,33.83,38.97,43.6,51.7,"R",-0.282665662163766,424,4546,"OH",4
"Texas","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",1163,33.31,40.79,43.2,52.2,"R",-0.246645541559126,425,4547,"TX",4
"Illinois","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",1105,38.96,29.27,55.8,38.8,"R",-0.281857145925433,426,4548,"IL",4
"New York","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",1165,44.04,28.96,59,36.5,"R",-0.23139669307093,427,4549,"NY",4
"California","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",1384,47.95,26.85,61.7,31.6,"R",-0.162891299637993,428,4550,"CA",4
"Florida","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",987,38.49,38.56,47.8,49,"R",-0.239604828368282,429,4551,"FL",4
"Pennsylvania","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",555,36.67,35.97,47.5,48.2,"R",-0.292673763349022,430,4552,"PA",4
"Utah","2016","2016-11-08","2016-10-15","2016-10-19",2016-10-17,"Google Consumer Surveys",281,26.62,21.68,27.5,45.5,"R",-0.741322149385459,431,4553,"UT",4
"Illinois","2016","2016-11-08","2016-10-16","2016-10-18",2016-10-17,"Victory Research",1200,51.2,36.1,55.8,38.8,"R",-0.0721273812903924,432,4554,"IL",4
"Michigan","2016","2016-11-08","2016-10-16","2016-10-19",2016-10-17,"Marketing Resource Group (MRG)",600,41,36,47.3,47.5,"R",-0.277210772584486,433,4555,"MI",4
"Florida","2016","2016-11-08","2016-10-16","2016-10-19",2016-10-17,"Cherry Communications",507,46,42,47.8,49,"R",-0.154150679827258,434,4556,"FL",4
"Virginia","2016","2016-11-08","2016-10-16","2016-10-19",2016-10-17,"Christopher Newport University",834,45,33,49.7,44.4,"R",-0.296731907971699,435,4557,"VA",4
"Pennsylvania","2016","2016-11-08","2016-10-16","2016-10-23",2016-10-19,"Rasmussen Reports/Pulse Opinion Research",875,45,41,47.5,48.2,"R",-0.161786954352247,436,4558,"PA",3
"North Carolina","2016","2016-11-08","2016-10-16","2016-10-23",2016-10-19,"Rasmussen Reports/Pulse Opinion Research",875,47,41,46.2,49.8,"R",-0.194442917326299,437,4559,"NC",3
"Ohio","2016","2016-11-08","2016-10-16","2016-10-23",2016-10-19,"Rasmussen Reports/Pulse Opinion Research",875,42,43,43.6,51.7,"R",-0.184257665820821,438,4560,"OH",3
"Florida","2016","2016-11-08","2016-10-16","2016-10-23",2016-10-19,"Rasmussen Reports/Pulse Opinion Research",875,46,41,47.8,49,"R",-0.178248231406319,439,4561,"FL",3
"Georgia","2016","2016-11-08","2016-10-17","2016-10-20",2016-10-18,"Time/Abt SRBI",839,42,44,45.6,50.8,"R",-0.143706720666175,440,4562,"GA",4
"New Hampshire","2016","2016-11-08","2016-10-17","2016-10-21",2016-10-19,"YouGov",772,43,38,47,46.6,"R",-0.204014381405214,441,4563,"NH",3
"Louisiana","2016","2016-11-08","2016-10-17","2016-10-19",2016-10-18,"Mason-Dixon Polling & Research, Inc.",625,34,54,38.5,58.1,"R",-0.0731816172935912,442,4564,"LA",4
"North Carolina","2016","2016-11-08","2016-10-17","2016-10-18",2016-10-17,"The Times-Picayune/Lucid",924,42,41,46.2,49.8,"R",-0.194442917326299,443,4565,"NC",4
"Florida","2016","2016-11-08","2016-10-17","2016-10-18",2016-10-17,"The Times-Picayune/Lucid",892,45,39,47.8,49,"R",-0.22825865198098,444,4566,"FL",4
"Virginia","2016","2016-11-08","2016-10-17","2016-10-18",2016-10-17,"The Times-Picayune/Lucid",802,43,38,49.7,44.4,"R",-0.155653309711793,445,4567,"VA",4
"Georgia","2016","2016-11-08","2016-10-17","2016-10-18",2016-10-17,"The Times-Picayune/Lucid",807,44,40,45.6,50.8,"R",-0.2390169004705,446,4568,"GA",4
"Ohio","2016","2016-11-08","2016-10-17","2016-10-19",2016-10-18,"Suffolk University",500,45,45,43.6,51.7,"R",-0.138795291744064,447,4569,"OH",4
"Colorado","2016","2016-11-08","2016-10-17","2016-10-24",2016-10-20,"University of Colorado",1004,44,34,48.2,43.3,"R",-0.241792110392283,448,4570,"CO",3
"Pennsylvania","2016","2016-11-08","2016-10-17","2016-10-19",2016-10-18,"Emerson College",800,45,41,47.5,48.2,"R",-0.161786954352247,449,4571,"PA",4
"Louisiana","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",461,36.12,51.56,38.5,58.1,"R",-0.119419485786879,450,4572,"LA",2
"Oklahoma","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",432,29.85,60.78,28.9,65.3,"R",-0.0717312487937383,451,4573,"OK",2
"Iowa","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",416,44.07,43.87,41.7,51.2,"R",-0.15450881686734,452,4574,"IA",2
"Kansas","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",361,38.22,54.45,36.1,56.7,"R",-0.0404913613547369,453,4575,"KS",2
"Arkansas","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",331,38.14,53.35,33.7,60.6,"R",-0.127420915327506,454,4576,"AR",2
"Nevada","2016","2016-11-08","2016-10-17","2016-11-06",2016-10-27,"Ipsos",339,45.39,42.15,47.9,45.5,"R",-0.0764776415090404,455,4577,"NV",2
"Utah","2016","2016-11-08","2016-10-17","2016-10-19",2016-10-18,"Emerson College",700,24,27,27.5,45.5,"R",-0.521875459952576,456,4578,"UT",4
"New Hampshire","2016","2016-11-08","2016-10-17","2016-10-19",2016-10-18,"Emerson College",900,44,36,47,46.6,"R",-0.25808160267549,457,4579,"NH",4
"Missouri","2016","2016-11-08","2016-10-17","2016-10-19",2016-10-18,"Emerson College",600,39,47,38.1,56.8,"R",-0.189388724017047,458,4580,"MO",4
"Arizona","2016","2016-11-08","2016-10-17","2016-10-18",2016-10-17,"Data Orbital",550,41,41,45.1,48.7,"R",-0.172106963384236,459,4581,"AZ",4
"North Carolina","2016","2016-11-08","2016-10-17","2016-10-24",2016-10-20,"Rasmussen Reports/Pulse Opinion Research",875,46,43,46.2,49.8,"R",-0.146814868337045,460,4582,"NC",3
"Ohio","2016","2016-11-08","2016-10-17","2016-10-24",2016-10-20,"Rasmussen Reports/Pulse Opinion Research",875,42,44,43.6,51.7,"R",-0.161268147596122,461,4583,"OH",3
"Pennsylvania","2016","2016-11-08","2016-10-17","2016-10-24",2016-10-20,"Rasmussen Reports/Pulse Opinion Research",875,45,40,47.5,48.2,"R",-0.186479566942618,462,4584,"PA",3
"Florida","2016","2016-11-08","2016-10-17","2016-10-24",2016-10-20,"Rasmussen Reports/Pulse Opinion Research",875,46,43,47.8,49,"R",-0.130620182417064,463,4585,"FL",3
"Wyoming","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",361,25,59,21.6,67.4,"R",-0.133107574012542,464,4586,"WY",3
"District of Columbia","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",504,88,5,90.5,4.1,"R",0.198450938723838,465,4587,"DC",3
"North Dakota","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",339,31,49,27.2,63,"R",-0.251314428280906,466,4588,"ND",3
"Delaware","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",528,52,34,53.1,41.7,"R",-0.204140604188594,467,4589,"DE",3
"Alaska","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",443,31,46,36.6,51.3,"R",-0.109049355687629,468,4590,"AK",3
"Rhode Island","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",488,49,37,54.4,38.9,"R",-0.0500763379801761,469,4591,"RI",3
"Montana","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",475,35,52,35.8,56.2,"R",-0.0776730383182181,470,4592,"MT",3
"Hawaii","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",459,49,34,62.2,30,"R",0.125163142954006,471,4593,"HI",3
"Vermont","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",446,54,23,56.7,30.3,"R",-0.275653496586174,472,4594,"VT",3
"South Dakota","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",377,32,52,31.7,61.5,"R",-0.167793456231045,473,4595,"SD",3
"West Virginia","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",379,29,61,26.4,68.5,"R",-0.115959881094868,474,4596,"WV",3
"New Hampshire","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",779,49,37,47,46.6,"R",-0.230682628487376,475,4597,"NH",3
"New Mexico","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",1095,41,34,48.3,40,"R",-0.162518929497775,476,4598,"NM",3
"Mississippi","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",704,42,50,40.1,57.9,"R",-0.146694379150803,477,4599,"MS",3
"Idaho","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",438,29,50,27.5,59.3,"R",-0.170586300575534,478,4600,"ID",3
"Kansas","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",1688,36,48,36.1,56.7,"R",-0.166573199825816,479,4601,"KS",3
"Maryland","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",915,61,27,60.3,33.9,"R",-0.227578148382075,480,4602,"MD",3
"Arkansas","2016","2016-11-08","2016-10-17","2016-10-25",2016-10-21,"SurveyMonkey",498,33,54,33.7,60.6,"R",-0.115310846510994,481,4603,"AR",3
